description,events,eventType,id,place,sources,time,type,url,place.dirName,place.elevation,place.events,place.id,place.locations,place.name,place.sources,place.type
L'ANSI et le conseil 802 du groupe de normalisation IEEE approuve la norme IEEE 802.3 basé sur Ethernet version 1.0.,"",sighting,1983$,,"",1983,event,https://rr0.org/time/1/9/8/3/index.html
L'IAB est créé afin d'apporter des conseils d'ordre technique pour Internet.,"",sighting,1983$,,"",1983,event,https://rr0.org/time/1/9/8/3/index.html
Le CA de Compaq atteint 111 M$.,"",sighting,1983$,,"",1983,event,https://rr0.org/time/1/9/8/3/index.html
Record historique de toute l'industrie américaine pour une 1ʳᵉ année d'existence.,"",sighting,1983$,,"",1983,event,https://rr0.org/time/1/9/8/3/index.html
Lotus 1-2-3 surclasse VisiCalc.,"",sighting,1983$,,"",1983,event,https://rr0.org/time/1/9/8/3/index.html
PC Junior IBM.,"",sighting,1983$,,"",1983,event,https://rr0.org/time/1/9/8/3/index.html
Super-calculateur Cray 2.,"",sighting,1983$,,"",1983,event,https://rr0.org/time/1/9/8/3/index.html
Osborne Executive.,"",sighting,1983$,,"",1983,event,https://rr0.org/time/1/9/8/3/index.html
Canon X07.,"",sighting,1983$,,"",1983,event,https://rr0.org/time/1/9/8/3/index.html
Tandy TRS-80 modèle 100.,"",sighting,1983$,,"",1983,event,https://rr0.org/time/1/9/8/3/index.html
Novell lance son système d'exploitation réseau Netware.,"",sighting,1983$,,"",1983,event,https://rr0.org/time/1/9/8/3/index.html
Bjarne Stroustrup ajoute une touche objet au C pour donner le C++.,"",sighting,1983$,,"",1983,event,https://rr0.org/time/1/9/8/3/index.html
IBM annonce DB2.,"",sighting,1983$,,"",1983,event,https://rr0.org/time/1/9/8/3/index.html
"Photographie d'un ovni au-dessus d'une église à Jaroslavl, près de Moscou Photographie (ci-contre) d'un ovni au-dessus d'une église à , près de Moscou.","",sighting,1983$JaroslavlRussie,,,"",,"",Jaroslavl (Russie),"",place,"",1983,event,https://rr0.org/time/1/9/8/3/index.html
en,"",sighting,1983-01$,,"",1983-01,event,https://rr0.org/time/1/9/8/3/index.html#1983-01
en,"",sighting,1983-02$,,"",1983-02,event,https://rr0.org/time/1/9/8/3/index.html#1983-02
en,"",sighting,1983-03$,,"",1983-03,event,https://rr0.org/time/1/9/8/3/index.html#1983-03
en,"",sighting,1983-04$,,"",1983-04,event,https://rr0.org/time/1/9/8/3/index.html#1983-04
en,"",sighting,1983-05$,,"",1983-05,event,https://rr0.org/time/1/9/8/3/index.html#1983-05
en,"",sighting,1983-06$,,"",1983-06,event,https://rr0.org/time/1/9/8/3/index.html#1983-06
en,"",sighting,1983-07$,,"",1983-07,event,https://rr0.org/time/1/9/8/3/index.html#1983-07
en,"",sighting,1983-08$,,"",1983-08,event,https://rr0.org/time/1/9/8/3/index.html#1983-08
en,"",sighting,1983-09$,,"",1983-09,event,https://rr0.org/time/1/9/8/3/index.html#1983-09
en,"",sighting,1983-10$,,"",1983-10,event,https://rr0.org/time/1/9/8/3/index.html#1983-10
en,"",sighting,1983-11$,,"",1983-11,event,https://rr0.org/time/1/9/8/3/index.html#1983-11
en,"",sighting,1983-12$,,"",1983-12,event,https://rr0.org/time/1/9/8/3/index.html#1983-12
"Analyse du cliché de Tony Dodd par le GSW L'ovni photographié par Tony Dodd Tony Dodd photographie le phénomène ci-contre près de la ville anglaise d'. Tirages et négatifs ont été analysés par le GSW, à l'aide de techniques de traitement informatique. La technique du découpage par intensité (Density Slicing) a montré que l'ovni était en l'air, et situé au-dessus de l'horizon. La granulométrie du film a été analysée par enrichissement de bordure (Edge Enhancement), indiquant que l'objet n'était relié à aucun fil ou câble. Le GSW a pu identifier la vapeur entourant l'objet et situer l'ovni dans une zone rectangulaire à droite du nuage vaporeux. Enfin, par une technique de définition des bordures colorées (Colour Contouring), il fut confirmé que l'objet était sphérique. Conclusions du GSW : cet ovni semble structuré, son diamètre avoisine 9 m. Il s'agit de la première photo confirmée d'ovni en Grande-Bretagne.","",sighting,1983$AddinghamYorkshire,,,"",,"",Addingham (Yorkshire),"",place,"",1983,event,https://rr0.org/time/1/9/8/3/index.html
William L. Moore transmet le (faux) document Aquarius à Paul Bennewitz.,"",sighting,1983$,,"",1983,event,https://rr0.org/time/1/9/8/3/index.html
Remaniement du GEPAN.,"",sighting,1983$,,"",1983,event,https://rr0.org/time/1/9/8/3/index.html
