url,place,dateTime,description,sources,id,place.name,place.org,place.place.locations,place.place.elevation,place.place.dirName,place.place.data
https://rr0.org/time/1/9/7/8/05/index.html,,1978-05,"Have Blue, 1er prototype de F-117 s'écrase à Groom Lake après que son train d'atterrissage ait été endommagé et qu'il fut incapable d'atterrir Peter Merlin, Dreamland - the Air Force's Remote Test Site, article pour le Aerotech News and Review du 1er avril 1994.","",1978-05
https://rr0.org/time/1/9/7/8/05/index.html,,1978-05,"A Ouegoa (Nouvelle Calédonie, Outre Mer), 3 personnes observent au-dessus d'une île une lueur rouge se déplacer lentement vers le sud puis changer brusquement de cap pour aller vers le nord-ouest. Aucun bruit n'est entendu lors de l'observation que dure plus de 4 mn. Les gendarmes observeront durant 1 mn le même phénomène le 12 mai GEPAN: PAN classé C.","",1978-05
https://rr0.org/time/1/9/7/8/05/index.html,,1978-05,"Près du village de Padcaya (Bolivie, à la frontière avec l'Argentine), 1 objet lumineux de grande taille s'écrase sur une montagne de 4000 m. Une expédition composée de soldats et de scientifiques est envoyée sur les lieux mais, ralentie par le mauvais temps, ne trouve rien. ~22:50 A Beaufort-en-Vallée (Maine-et-Loire, Pays de la Loire), plusieurs personnes observent un objet lumineux immobile dans le ciel durant plusieurs mn. De forme sphérique et de couleur orangée, il a une intensité lumineuse irrégulière. Il disparait en se déplacant sans bruit dans une trajectoire sud/nord-ouest Selon le GEIPAN, ces personnes ont probablement été témoins du passage d'un satellite GEIPAN: PAN classé B.","",1978-05
https://rr0.org/time/1/9/7/8/05/index.html,,1978-05,"A Eragny (Val d'Oise), observation d'un objet en forme de gros camion avec des hublots à 100 m en train de monter Gazette du Val-d'Oise, 16 Juillet 1997.","",1978-05
https://rr0.org/time/1/9/7/8/05/index.html,,1978-05,"Au Ranch de M. Raleigh Tafoya (secteur de Dulce, comté de Rio Arriba, Nouveau-Mexique), découverte d'une vache ayant subi des ""mutilations"" semblables à celles du 24 avril. Le sergent-enquêteur Valdez dit relever des traces d'un appareil inconnu localisées à 550 m de la carcasse, à savoir des empreintes circulaires en creux faisant 10 cm de diamètre Sider, J.:.","",1978-05
https://rr0.org/time/1/9/7/8/05/index.html,,1978-05,"A Château-Ville Vieille (Hautes-Alpes, Provence Alpes Cote d'azur), 2 personnes aperçoivent dans le ciel une boume lumineuse très intense se déplacer très rapidement dans une direction nord/nord-ouest Aucun autre témoignage ne sera recueilli sur ce phénomène par le GEIPAN, qui considère que ces témoins ont probablement fait une observation du passage à haute altitude d'un aéronef éclairé par le soleil GEPAN: PAN classé B.","",1978-05
https://rr0.org/time/1/9/7/8/05/index.html,,1978-05,Départ de Pionner Venus 1.,"",1978-05
https://rr0.org/time/1/9/7/8/05/index.html,,1978-05,"Sur la RN 165 entre Landévant et Auray, par un temps clair et une température extérieure normale, la famille R. rentre à St Avé, près de Vannes (Morbihan), avec leur Citroën GS familiale à une vitesse d'environ 90 km/h. L'attention de M. et Mme R. est alors attirée par une sphère blanche très lumineuse grosse comme une lune située à gauche de leur véhicule, à une altitude évaluée à 100 ou 200 m. La lune, pleine, se trouve parfaitement visible à ce moment-là, à droite de leur véhicule. Ils peuvent observer cette boule lumineuse, qui semble descendre lentement vers le sol. Brusquement, ils ont la stupéfaction de voir jaillir un rayon lumineux de couleur blanche qui se dirige sur leur voiture. Ce rayon demeure toujours partie prenante de la boule. Il semble alors qu'il frappe le côté arrière gauche du véhicule avec un bruit sourd. M. R. ne ressent aucun choc sur la direction de sa GS. A l'instant précis où le rayon semble avoir heurté la voiture, Catherine, leur fille qui se trouvait à l'arrière du véhicule, derrière son père, ressent une vive douleur sur tout le côté gauche de son corps. En même temps que son épaule gauche devient comme paralysée. Ces douleurs s'estompèrent au bout de quelques km. Les témoins, très effrayés, peuvent constater la disparition de la boule, alors même que le rayon lumineux venait de les frapper. Quelque peu paniqués, ils continuent leur route tout en scrutant le ciel. C'est seulement quelques km plus loin qu'ils aperçoivent derrière eux, sur leur droite, une grande lueur orangée semblant provenir d'un champ situé derrière un petit bois. Dans l'état de nervosité qui les caractérise à ce moment-là, les témoins continuèrent leur route, sans s'arrêter C'est la première fois qu'ils faisaient une telle observation. Depuis ce jour, leur intérêt pour les ovnis est très vif, alors même que la relation de tels faits les laissaient jusqu'alors très sceptiques. Suite au phénomène, aucune trace n'a été décelée sur la carrosserie à l'impact du rayon. Durant toute la durée du phénomène, M. R. n'a constaté aucune anomalie dans le fonctionnement du moteur et de l'éclairage de son véhicule. Sur la N165, à l'endroit du phénomène, il y aurait certainement d'autres témoins, car une autre voiture suivait d'assez près celle de nos témoins Enquête et PV de gendarmerie Enquête de M. J.-L. Raude et de Mme Edith Raude LDLN n° 185 p. 22 J.-F. Boedec OVNI en bretagne, p.41 Catalogue FRANCAT cas n°862 Catalogue LDLN.","",1978-05
https://rr0.org/time/1/9/7/8/05/index.html,,1978-05,"et 02:15 A Vibraye (Sarthe, Pays de la Loire), un témoin observe depuis son domicile les différents déplacements de plusieurs lueurs de couleurs variées au-dessus de son village. Ces lueurs cessent dès qu'un véhicule traverse la localité GEPAN: PAN classé A.","",1978-05
https://rr0.org/time/1/9/7/8/05/index.html,,1978-05,"A Bagnères-de-Bigorre (Hautes Pyrénées, Midi Pyrénées), 1 témoin observe en direction du soleil levant un ensemble de halos de couleurs différentes d'où semblent partir des rayons lumineux. L'observation durera entre 6 à 10 mn puis le phénomène disparaîtra Aucun autre témoignage de ce phénomène ne sera recueilli par le GEPAN, qui considèrera que cette personne a probablement observé un nuage lenticulaire GEPAN: PAN classé B.","",1978-05
