description,events,id,place,sources,time,type,url,place.name,place.org,place.place.dirName,place.place.elevation,place.place.events,place.place.id,place.place.locations,place.org.dirName,place.org.events,place.org.id,place.org.kind,place.org.parent,place.org.places,place.org.type,place.place,place.org.parent.dirName,place.org.parent.events,place.org.parent.id,place.org.parent.kind,place.org.parent.parent,place.org.parent.places,place.org.parent.type,place.org.parent.parent.dirName,place.org.parent.parent.events,place.org.parent.parent.id,place.org.parent.parent.kind,place.org.parent.parent.parent,place.org.parent.parent.places,place.org.parent.parent.type
Le système d'exploitation utilisé pour piloter la machine PDP-1 de Digital est le 1er à introduire le concept de temps partagé ou time sharing. L'opérateur tape les instructions sur un clavier pour commander le PDP.,"",1963,,"",1963,sighting,https://rr0.org/time/1/9/6/3/index.html
"Utilisation des 2 premiers systèmes de CAO : SketchPad, du laboratoire Lincoln du MIT, et DAC-1, de General Motors.","",1963,,"",1963,sighting,https://rr0.org/time/1/9/6/3/index.html
une commission d'experts est constituée par l'organisme américain d'études de standards industriels : l'IEEE pour mettre au point de normes communes.,"",1963,,"",1963,sighting,https://rr0.org/time/1/9/6/3/index.html
Publication d'une nouvelle version de ALGOL 60.,"",1963,,"",1963,sighting,https://rr0.org/time/1/9/6/3/index.html
"Début du développement du langage PL/1 chez IBM, sur les bases de ALGOL 60, ForTran et COBOL.","",1963,,"",1963,sighting,https://rr0.org/time/1/9/6/3/index.html
"en le lundi 4 février A Mario Salmaso (peintre, 21 ans) prétend avoir obtenu 4 photos d'un humanoïde à côté de son ovni atterri. Les clichés sont montrés aux journalistes locaux, mais jamais publiés. Le témoin dira plus tard que son père les avait détruites à cause du harcèlement par les médias et le public. en 1985 il admettra à l'Italian UFO Reporter que les photos avaient été truquées, un journaliste local indiquant l'avoir aidé (à l'époque les médias manifestaient un grand intérêt pour les ovnis). le mardi 12 février Yusuke Matsumura photographie ce qu'il décrit comme 2 objets blanchâtres et minces comme des aiguilles semblables à des nuages semblant voler au même rythme que le Boeing 727 où il se trouve. Les 5 premiers pilotes de A-12 de la CIA (Collins, Ray, Skliar, Sullivan et Walter) arrivent à Groom Lake.","",1963-02,"Piove di Sacco (Padova, Italie)",,,,"",,"",""""","""",s1,"""",,1988,Italian UFO Reporter n° 9,""Wendelle C. STEVENS and August C. ROBERTS"","""",s2,"""",""UFO PHOTOARCHIVES, Tucson, Arizona, 1985, pp. 128"",129,UFO PHOTOGRAPHS Around The World - Vol. 2,""""""Peebles, Curtis"""""","""",s3,"""",Presido Press,1995,Dark Eagles",1963-02,sighting,https://rr0.org/time/1/9/6/3/index.html#1963-02
"en Le professeur Roger Jennison (Département d'Electronique de l'Université du Kent), voyage tard dans la nuit dans un avion de New York à Washington. L'avion entre dans un orage et à un moment l'appareil est enveloppé par une décharge électrique brillante et audible. Quelques secondes plus tard une sphère luisante de quelque 20 cm de diamètre émerge de la cabine de pilotage et descend l'allée centrale de d'appareil jusqu'à approximativement 50 cm de Jennison. La boule se déplace selon une trajectoire droite sur toute la longueur de l'allée à 75 cm au-dessus du plancher et à une vitesse relative à l'appareil d'environ 1,5 m/s. Elle est de couleur bleue-blanche et sa luminosité apparente estimée à environ 5 à 10 W. Aucune chaleur n'est ressentie lorsqu'elle passe tout près et the limb darkening (comme celle du Soleil) lui donne une apparence presque solide, indiquant qu'elle est optiquement opaque. Aucune asymmétrie n'est observée dans quelque dimension de sorte qu'il est impossible de déterminer si elle tourne ou non.","",1963-03,,""""","""",s4,"""",novembre 1969 < AA&ES Magazine,1996-06,Nature",1963-03,sighting,https://rr0.org/time/1/9/6/3/index.html#1963-03
"en Josef Allen Hynek écrit dans Yale Scientific Magazine : Le témoin moyen est au-dessus de la moyenne, honnête et sérieux. Aucun examen vraiment scientifique du phénomène ovni n'a été entrepris malgré l'énorme volume de données brutes. Le major Hector V. Quintanilla succède au major Robert J. Friend à la tête du projet Blue Book.","",1963-04,,"",1963-04,sighting,https://rr0.org/time/1/9/6/3/index.html#1963-04
en,"",1963-05,,"",1963-05,sighting,https://rr0.org/time/1/9/6/3/index.html#1963-05
"Eté Observation à Middletown (New York). en en juillet le lundi 1 juillet A , observation. le mercredi 10 juillet A Manor Farm, l'officier de police Anthony Penny voit un objet couleur orange rayer le ciel et disparaître du champ. Voir 16 Juillet. le mardi 16 juillet Le satellite Telstar 2, lancé le mardi 7 mai, cesse d'émettre. A Manor Farm, Reg Alexander, un garçon de ferme découvre dans le champ de pommes de terre et sur un champ d'orge du fermier Roy Blanchard des marques formant une dépression en forme de cratère d'un diamètre de 8 pieds et d'à peu près 4 pouces de profondeur. Au centre de cette dépression se trouve un trou profond de 3 pieds et de 5 pouces à un pied de diamètre, selon les différentes appréciations. Rayonnant du trou central se détachent 4 fentes de 4 pieds de long et de 1 pied de large. Leonard Joliffe, un laitier de la ferme, déclare avoir entendu une explosion, un matin, à peu près à 6 h. le jeudi 18 juillet Près de Sunnyvale (Californie), 4 jets de l'USAF tentent d'intercepter un appareil en forme de disque dans les airs. D'après le rapport signé par un observateur au sol qualifié et archivé par le NICAP, l'appareil étrange était beaucoup trop rapide pour les jets. Il remonta dans un court virage et partit hors de vue en 3 s environ. en 20 A Groom Lake, un A-12 réussit à atteindre Mach 3 lors d'un vol d'essai. le mardi 23 juillet Le Daily Express de Londres relate l'observation de l'officier Anthony Penny 2 semaines plus tôt. Observation (ci-contre) au Colorado.","",1963-06,Glen Ellyn (Illinois),,,,"",,"",""""","""",s5,"""",,8371,,"""","""",s6,"""",,8434,,"""","""",s7,"""",,1969,,"""","""",s8,"""",,1963,,"""","""",s9,"""",,1969,,"""","""",s10,"""",,1967,,"""","""",s11,"""",""Curtis, Dark Eagles, Presido Press"",1995,[Peebles,"""","""",s12,"""",,1969,",1963-06,sighting,https://rr0.org/time/1/9/6/3/index.html#1963-06
"en le lundi 5 août À , une famille entière est bloquée pendant plusieurs heures dans sa ferme par un objet lumineux éblouissant patrouillant à très basse altitude. Le satellite Anna tombé en panne l'année précédente se remet en marche tout seul. Le satellite Telstar 2 tombé en panne l'année précédente se remet à émettre. Photo prise par un pilote des lignes Avena volant entre Barcelone et l'aéroport international de Maiquetia (Venezuela). La photo a été décrite comme un canular où les ombres non cohérentes (d'après l'ombre du moteur d'aile de l'avion et celle au sol de l'avion à droite, celle de l'ovni devrait beaucoup plus en avant à droite) et l'ovni un bouton le mercredi 7 août A Groom Lake, 1er vol d'un YF-12A (#1001), un intercepteur pouvant atteindre Mach 3, basé sur la conception du A-12. le dimanche 11 août Observation à Warrenville (Illinois). le mardi 13 août à le mercredi 14 août Observation à Saint Calen (Suisse).","",1963-08,Fairfield (Illinois),,,,"",,"",""""","""",s13,"""",,,,"""","""",s14,"""",""Curtis, Dark Eagles, Presido Press"",1995,[Peebles,"""","""",s15,"""",,8506,,"""","""",s16,"""",,8514,",1963-08,sighting,https://rr0.org/time/1/9/6/3/index.html#1963-08
en le mercredi 14 août Observation à. le jeudi 15 août Observation à Vandalia (Ohio).,"",1963-09,Susanville (Californie),,,,"",,"",""""","""",s17,"""",,8548,,"""","""",s18,"""",,8549,",1963-09,sighting,https://rr0.org/time/1/9/6/3/index.html#1963-09
"en le vendredi 4 octobre Observation à Bedford (Ohio). A , une femme d'âge moyen voit un étrange engin avec 3 silhouettes à l'intérieur. Il s'incline, s'enfonce en partie dans le sol, grandit et part dans un éclair. le samedi 12 octobre Eugenio Douglas (conducteur de camion argentin) aperçoit devant son véhicule, sur la route, une vive lumière. Intrigué, il descend, le fusil à la main et voit un énorme objet métallique. 3 hommes hauts de 4 m en sortent alors et se dirigent vers lui. Il tire quelques coups de feu et s'enfuit. À plusieurs reprises, suivi par l'ovni, il recevra un étrange ""rayon"" qui lui donnera des démangeaisons. le lundi 21 octobre à 20 h A Trancas (Argentine), observation de Yolié Moreno. le mercredi 23 octobre A Meridian (Ohio), observation. le jeudi 24 octobre A Cupar Fife (Ecosse), observation.","",1963-10,Whidbey Island (Washington),,,,"",,"",""""","""",s19,"""",,8581,,"""","""",s20,"""",,8603,,"""","""",s21,"""",,8604,",1963-10,sighting,https://rr0.org/time/1/9/6/3/index.html#1963-10
"en le lundi 11 novembre A , observation d'un phénomène lumineux ayant l'apparence d'une grosse étoile, plus lumineux que Vénus. le samedi 16 novembre Rencontre de John Flaxton et de ses amis. le vendredi 22 novembre Assassinat de John Fitzgerald Kennedy à Dallas (Texas). Le vice-président Lyndon Baines Johnson lui succède. le mercredi 27 novembre 1er vol d'une fusée Atlas-Centaur.","",1963-11,Premesques (Nord),,,,"",,"","""GEPAN"","""",s22,"""",,,",1963-11,sighting,https://rr0.org/time/1/9/6/3/index.html#1963-11
en le mercredi 11 décembre 1963 Observation à McMinnville (Oregon) le lundi 16 décembre 1963 Observation dans le Pacifique (40' -00" Nord 175' 54" Ouest).,"",1963-12,,""""","""",s23,"""",,8647,,"""","""",s24,"""",,8654,",1963-12,sighting,https://rr0.org/time/1/9/6/3/index.html#1963-12
"A la base Aquire Cerda, observation de 9 témoins.","",1963,,"",1963,sighting,https://rr0.org/time/1/9/6/3/index.html
"A Oklahoma City, observation de divers témoins dont 2 patrouilles de police.","",1963,,"",1963,sighting,https://rr0.org/time/1/9/6/3/index.html
"Dans le Dakota du Sud, observation d'un carrousel de lumières par 10000 témoins.","",1963,,"",1963,sighting,https://rr0.org/time/1/9/6/3/index.html
"A Cuernavaca, les lumières de la ville s'éteignent et un ovni est vu par de nombreux témoins.","",1963,,"",1963,sighting,https://rr0.org/time/1/9/6/3/index.html
"Au-dessus de Cuba, un U-2 est approché par un ovni avant de s'écraser en Bolivie.","",1963,,"",1963,sighting,https://rr0.org/time/1/9/6/3/index.html
