url,place,dateTime,description,sources,id,place.name,place.org,place.place.locations,place.place.elevation,place.place.dirName,place.place.data
https://rr0.org/time/1/9/5/2/11/index.html,,1952-11,"A la base de l'USAF de Laredo (Texas), 2 opérateurs de la tour de contrôle, dont un certain Lemaster, voient durant P3S/4S une lumière longue et elliptique de d'un blanc grisâtre voler très rapidement, s'arrêter, puis augmenter sa vitesse Cas Blue Book n° 2202 non expliqué.","",1952-11
https://rr0.org/time/1/9/5/2/11/index.html,,1952-11,"Election de Dwight David Eisenhower à la présidence des Etats-Unis. Richard Nixon est vice-Président. 17:40 A Vineland (New Jersey), Melle Sprague, femme au foyer, voit durant 30 s 2 groupes de 2 à 3 disques de lumière tournoyant, voler vers le Sud-Est Cas Blue Book n° 2206 non expliqué.","",1952-11
https://rr0.org/time/1/9/5/2/11/index.html,,1952-11,"Carrefour n° 426 du 12, indique que Le Vatican se préoccupe des soucoupes volantes A Los Alamos (Nouveau Mexique), un inspecteur de sécurité voit 4 lumières rouge-blanc-vert voler lentement au-dessus d'une zone interdite durant P15M Cas Blue Book n° 2219 non expliqué.","",1952-11
https://rr0.org/time/1/9/5/2/11/index.html,,1952-11,"02:20 A Opheim (Montana), le radar FPS/3 (PPI) de la station de l'USAF du 779ème AC & W détecte des échos non-explicables durant 1 h et 28 h, à une altitude de 158000 pieds (30 miles) et une vitesse de 240 miles/h Cas Blue Book n° 2220 non expliqué. 02:43 A Glasgow (Montana), Earl Oksendahl, observateur du Bureau Météo U.S., voit 5 objets de forme ovale avec des lumières autour d'eux, voler en formation en V durant 20 s. Chaque objet semble changer de position verticalement en montant ou descendant comme pour maintenir une formation. La formation vient du Nord-Ouest, effectue un tour à 90° et part au loin vers le Sud-Ouest Cas Blue Book non expliqué.","",1952-11
https://rr0.org/time/1/9/5/2/11/index.html,,1952-11,"A Wichita (Kansas), les major R.L. Wallander, capitaine Belleman, et A/3ème classe Phipps de l'USAF observent durant P3M/5M 1 phénomène orange (une bande bleue ?) changer de forme, et effectuer des remontées saccadées avec des pauses de P10S/15S Cas Blue Book n° 2224 non expliqué.","",1952-11
https://rr0.org/time/1/9/5/2/11/index.html,,1952-11,"Près de Landrum (Caroline du Sud), des centaines de personnes voient un grand disque, également observé par un contrôleur aérien aux jumelles.","",1952-11
https://rr0.org/time/1/9/5/2/11/index.html,,1952-11,"Briefing du président Eisenhower sur la présence extraterrestre et le MJ-12. Matinée A de Castelfranco (Emilie, Italie), le fermier Nello Ferrari (41 ans) se voit soudain baigné de lumière rouge. Levant les yeux, il voit à 9 m du sol un grand disque (20 m) d'une couleur entre le cuivre et l'or, dont le dessous est équipé d'un cylindre de 5 m de diamètre en rotation rapide — qui fait des bruits semblables à à ceux d'un moteur électrique. L'ovni est surmonté d'une tourelle d'où 3 êtres l'observent franchement. Ils ont l'air parfaitement humains, portent des combinaisons caoutchoutées et, sur le visage, un masque transparent. Ils prononcèrent quelques paroles qui ne sont pas comprises. Un fort bruit de métal se fit entendre et le sommet cylindrique de l'objet s'escamote en s'abaissant vers le bord inférieur de l'assiette. Le bruit gagna en intensité et l'engin s'envola verticalement à très grande vitesse.","",1952-11
https://rr0.org/time/1/9/5/2/11/index.html,,1952-11,"A Drummondville (Québec, Canada), un habitant revient du ""théâtre"" quand il voit 1 grosse boule de feu verdâtre munie d’une queue, se dirigeant du sud au nord ""Soucoupes volante"", La Parole, 1952-11-20 < Rioux, Maxime: ""Invasion d’ovnis"", L'Express, 2010-04-16.","",1952-11
https://rr0.org/time/1/9/5/2/11/index.html,,1952-11,"Selon George Adamski, celui-ci rencontre son 1er vénusien dans le désert mojave en Californie.","",1952-11
https://rr0.org/time/1/9/5/2/11/index.html,,1952-11,"Sur la route de Locmaria (Belle-Ile, France), au lieu dit ""La butte"", observation d'une sphère lumineuse qui parait tourner sur elle-même &aêbasse altitude, et dont la couleur passe de l'orange au blanc. La sphère oscille à gauche, à droite, et s'envole alors en direction du sud-ouest selon M. Gauci, le témoin Vallée, Jacques: Challenge 56.","",1952-11
