description,events,id,place,sources,time,type,url,place.name,place.org,place.place.dirName,place.place.elevation,place.place.events,place.place.id,place.place.locations,place.org.dirName,place.org.events,place.org.id,place.org.kind,place.org.parent.dirName,place.org.parent.events,place.org.parent.id,place.org.parent.kind,place.org.parent.parent.dirName,place.org.parent.parent.events,place.org.parent.parent.id,place.org.parent.parent.kind,place.org.parent.parent.parent.dirName,place.org.parent.parent.parent.events,place.org.parent.parent.parent.id,place.org.parent.parent.parent.kind,place.org.parent.parent.parent.parent,place.org.parent.parent.parent.places,place.org.parent.parent.parent.type,place.org.parent.parent.places,place.org.parent.parent.type,place.org.parent.places,place.org.parent.type,place.org.places,place.org.type,place.org.parent.parent,place.org.parent,place.place,place.org.parent.parent.parent
en,"",1952-01,,"",1952-01,case,https://rr0.org/time/1/9/5/2/index.html#1952-01
en,"",1952-02,,"",1952-02,case,https://rr0.org/time/1/9/5/2/index.html#1952-02
en,"",1952-03,,"",1952-03,case,https://rr0.org/time/1/9/5/2/index.html#1952-03
en,"",1952-04,,"",1952-04,case,https://rr0.org/time/1/9/5/2/index.html#1952-04
en,"",1952-05,,"",1952-05,case,https://rr0.org/time/1/9/5/2/index.html#1952-05
"Eté en A , une femme est réveillée par un coup de tonnerre et une violente lueur bleuâtre. En sortant elle voit un grand nombre de machines en forme de disques planant et ressemblant à des assiettes à soupe retournées, 200 m plus loin, à une altitude d'environ 1 m, elle les observe durant en 30, voit 2 silhouettes se tenaient sur l'un des engins en regardant vers le ciel. Elles rentrent à l'intérieur et peu de temps après ""la flotte"" décolle, un objet après l'autre. Dans le comté de Martin (Texas), Mme Rogers voit un objet descendre lentement, traversant un pâturage à 7 m d'altitude. Elle arrête sa voiture et observe l'objet qui se déplace lourdement en l'air, et a la forme d'une tortue et on pouvait y voir 3 protubérances ressemblant à des avirons, qui remuent lentement. Les dimensions approximatives de l'objet sont de 5 m sur 4 et de 1 m d'épaisseur. Il est d'un gris-vert et émet une flamme bleue, mais ne laisse voir aucune autre lumière. Un ovni est détecté par radar de la base, arrivant à 1100 km/h puis 150 km/h. On envoie 2 F-86 l'intercepter, l'un à 6000 m, l'autre à 1500, parce que le radar de donne pas l'altitude. Le pilote du bas voit une sphère qu'il prend pour un ballon, mais comprend qu'il maintient sa distance. A 1000 m, il ouvre le feu. L'objet monte en chandelle éclair. L'affaire sera étouffée, et les rapports détruits. en juillet 1952 en août 1952","",1952-06,ltenhaem (Brésil),,,,"",,"",""""","""",s2,"""",,01,FSR 68,"""","""",s3,"""",,78,,""""""Ruppelt, Edward J."""""","""",s4,"""",,,",1952-06,case,https://rr0.org/time/1/9/5/2/index.html#1952-06
en,"",1952-09,,"",1952-09,case,https://rr0.org/time/1/9/5/2/index.html#1952-09
en,"",1952-10,,"",1952-10,case,https://rr0.org/time/1/9/5/2/index.html#1952-10
en,"",1952-11,,"",1952-11,case,https://rr0.org/time/1/9/5/2/index.html#1952-11
en,"",1952-12,,"",1952-12,case,https://rr0.org/time/1/9/5/2/index.html#1952-12
"Les autorités américaines promulguent une loi, le JANAP 146, incluant la directive AFR 200-2.","",1952,,"",1952,case,https://rr0.org/time/1/9/5/2/index.html
"Sur la côte de , un aviateur américain fait une courte reconnaissance avec d'autres appareils. Il fait pénétrer son jet dans un nuage et plus personne ne revoit le pilote considéré comme un as de guerre.","",1952,Corée,,,,"",,"","",1952,case,https://rr0.org/time/1/9/5/2/index.html
Création de l'IFSB.,"",1952,,"",1952,case,https://rr0.org/time/1/9/5/2/index.html
Observation (ci-contre) à.,"",1952,Valparaiso (Chili),,,,"",,"","",1952,case,https://rr0.org/time/1/9/5/2/index.html
"Une superforteresse B-29 vole au nord d' est suivie comme d'habitude par les radars l'ayant prise en charge. Soudain, ces stations de repérage détectent un avion inconnu entrant dans le champ du radarscope. Son écho se rapproche sensiblement de la superforteresse, puis semble se fondre avec elle. Au mêêtant, les pilotes envoient un appel de détresse, puis le silence. Malgré les recherches entreprises pour retrouver les carcasses des 2 appareils probablement entrés en collision, on n'en retrouve pas la moindre trace.","",1952,Hokkaido (Japon),,,,"",,"","",1952,case,https://rr0.org/time/1/9/5/2/index.html
"Au-dessus de l'Est de l', M. Y., spécialiste américain des radars, est en poste à la station de l'ADC de Great Falls (Montana) : L'équipe de M. Y. avait été prévenue par les stations radar canadiennes de la zone de Calgary que 3 ovnis se dirigaient vers le Sud, donc vers les États-Unis, à une vitesse peu élevée. Les radars détectèrent les ovnis et un chasseur de l'USAF fut envoyé d'une base de l'Est de l'état de Washington. Un contact radar et radio fut maintenu avec le pilote du chasseur pendant que celui-ci était guidé vers les ovnis, eux-même suivis par radar. Alors qu'il volait à 16000 pieds (environ 4800 m), le pilote affirma avoir 2 des ovnis en vue. Peu après, il disparut avec son avion, purement et simplement ! L'épave de l'appareil ne fut jamais retrouvée, bien qu'un avion de secours ait décollé immédiatement après vers la zone concernée et que les opérateurs radar aient eu la position exacte de l'avion à l'instant de sa disparition. Surveillés par des avions ayant désormais pour consigne de ne pas s'approcher à moins de 15 km, les ovnis finissent pas s'évaporer à leur tour. M. Y reçu pour consigne de ne pas envoyer les documents concernant ce cas au projet Blue Book — pourtant officiellement seul habilité à les traiter — mais directement à l'ADC.","",1952$org_us_wa,État de Washington (USA),org/us/wa,"",wa,region,org/us,"",us,country,,"",org,",,"""",,""45.55,-116.91666666666667,49,-124.76666666666667""",org,,,"",,"45.55,-116.91666666666667,49,-124.76666666666667","""""""Friedman, Stanton T."""""","""",s5,"""",,,""Canadian UFO Report""",1952,case,https://rr0.org/time/1/9/5/2/index.html
"L'astronome W. Gordon Graham voit un ovni comme un anneau de fumée, de forme elliptique et ayant 2 petits points brillants le long de son axe principal, se déplacer au-dessus de lui d'ouest en est.","",1952,,"",1952,case,https://rr0.org/time/1/9/5/2/index.html
"Dans son Astroglossa or First Steps in Celestial Syntax, Lancelot Hogben propose une syntaxe extraterrestre qui s'appuie sur le concept de nombre pour désigner et décrire les choses formelles. Ces premiers éléments de syntaxe sont appelés radioglyphes.","",1952,,"",1952,case,https://rr0.org/time/1/9/5/2/index.html
