url,place,dateTime,description,sources,id,place.name,place.org.dirName,place.org.code,place.org.places,place.org.kind,place.org.parent,place.place,place.org,place.place.locations,place.place.elevation,place.place.dirName,place.place.data,place.org.parent.dirName,place.org.parent.code,place.org.parent.places,place.org.parent.kind,place.org.parent.parent.dirName,place.org.parent.parent.code,place.org.parent.parent.places,place.org.parent.parent.kind,place.org.parent.parent.parent.dirName,place.org.parent.parent.parent.code,place.org.parent.parent.parent.places,place.org.parent.parent.parent.kind,place.org.parent.parent.parent.parent,place.org.parent.parent.parent,place.org.parent.parent
https://rr0.org/time/1/9/4/6/07/index.html#1946-07-08T23:55,Vuoremijoki (Norvège),,"",,,,1946-07-08T23:55,", 2 fortes détonations sont entendues par 2 personnes, suivies d'un sifflement très fort, comme s'il venait d'un appareil à souder. Un nuage oblong de ""vapeur et chaleur"" monte alors de derrière une colline nommée Kivitunturi. Hors de ce nuage émerge un objet qui a l'air d'un projectile. Il maintient une trajectoire ascensionnelle de 30 à 40°, en direction du Sud-Ouest. La distance du phénomène est estimée entre 5 et 8 km. La visibilité était bonne, et le Soleil était levé. La longueur du projectile est estimée entre 10 et 15 m.","Rapport du renseignement suédois,s1,"""",,",1946-07-08T23:55
https://rr0.org/time/1/9/4/6/07/index.html#1946-07-09,Stockholm (Suède),,"",,,,1946-07-09,"juillet 1946 à 14:30 Au-dessus de la côte est de la Suède, observation d'un phénomène à l'apparence de météore ou bombe radioguidée. Un projectile au-dessus de Medelpad tombe sur la plage de baignade de Bjorkon, à Njurunda (Suède). Premiers rapports reçus par l'armée suédoise : plus de 200 rapports d'observation sont reçus par l'état-major suédois, dont beaucoup décrivent des objets tubulaires ou de la forme d'un axe volant bas et lentement, sans ou avec très peu de son. Premières observations d'objets volants inhabituels mises à la connaissance des services de renseignements américains. L'armée suédoise demande au public de rapporter ses observations sans délai.","""Meteor or radio bomb"",s2,"""",""Svenska Dagbladet de, mercredi 10 juillet 1946, p. 3"",,""Rocket projectiles have taken over the ghost flier's role"",s3,"""",""Morgon-Tidningen de Stockholm (Suède), 10 juillet 1946, p. 1"",,'Radio-bomb' falls on bathing beach in Medelpad"",s4,""""""(Swarm of projectiles)"",""Svenska Dagbladet de Stockholm (Suède), 11 juillet 1946, pp. 3, 9"",,""The military has a bomb fragment"",s5,"""",""Svenska Dagbladet de Stockholm (Suède), 11 juillet 1946, p. 9"",",1946-07-09
https://rr0.org/time/1/9/4/6/07/index.html,,1946-07,"Une standardiste, Prospera Munoz (7 ou 8 ans), serait enlevée par 2 êtres de la même taille qu'elle et recevrait un examen médical approfondi. Un appareil métallique serait implanté dans son cerveau (Son témoignage sera fait à 42 ans, lorsqu'elle lira un livre sur les ovnis et déclarera se souvenir de cet événement. Selon Vicente-Juan Ballester Olmos, le cas aurait émergé d'une mixture de canular et d'éléments psychotiques d'une personnalité instable)","Analysis of the Abductee Reports.,s6,""""""Olmos, Vicente-Juan Ballester"""",""""Fernandez, J. (1988). Alleged Experiences in the Interior of UFOs"""""",,",1946-07
https://rr0.org/time/1/9/4/6/07/index.html#1946-07-10,,1946-07-10,Le personnel de la défense envoie un communiqué de synthèse où les lieux d'observations de "bombe fantôme" sont donnés précisément.,"""Enigmatical paper find from 'ghost bomb'"",s7,"""",""Morgon-Tidningen de Stockholm (Suède), 11 juillet 1946, p. 1"",",1946-07-10
https://rr0.org/time/1/9/4/6/07/index.html#1946-07-11,Otterslatten (Suède),,"",,,,1946-07-11,"Entre juillet 1946 à 07:30 à juillet 1946 à 08 h A , Ejnar Anderson (fermier) voit un objet scintillant en l'air autour de 1 m de long et avec une queue de fumée derrière lui. À ce moment un avion de ligne vole aussi au-dessus de l'endroit. Le phénomène lumineux sembla d'abord suivre l'avion, mais s'en sépara ensuite en direction du nord-est. juillet 1946 à 14:30 A Andebu (Norvège), on travaille à la ferme Berg quand un impact assourdissant est entendu. Un grand éclat d'eau est créé dans un étang, comme si un corps avait été lancé dedans. Une fumée bleue-grise apparaîî sur le lac, et c'est cette fumée qui attire l'attention des témoins vers le lac. A Orebro (Suède), observation d'un objet triangulaire estimé à 60 pieds de large se dirigeant vers l'est. Après-midi A Dalzholm, juste à l'extérieur de Lidkoping (Suède), plusieurs personnes voient un projectile ailé avec une queue brillant comme du cuivre et une boule, après lequel vient un rugissement à 50 m environ au-dessus d'eux. Le projectile tombe en plein champ.","""(Many messages about 'ghost bombs')"",s8,"""",""Morgon-Tidningen de Stockholm (Suède), 13 juillet 1946, dernière page"",,Tønsberg Blad,s9,"""",juillet 1946,,Buskeruds blad,s10,"""",""13 juillet 1946, 1+7]"",,Dagbladet,s11,"""",13 juillet 1946,,Drammens tidende,s12,"""",""13 juillet 1946, 1+7"",,Vårt Land,s13,"""",""13 Juillet 1946, 1"",,Friheten,s14,"""",""15 jullet 1946, 7"",,Spökraketerna 1946 - Nyhetsby Råmaterialet,s15,""Liljegren"",""1977, 9-10"",,The Mystery of The Ghost Rockets,s16,""""""Gross, Loren"""""",1982,,The Mystery of The Ghost Rockets,s17,""""""Gross, L."""""",""1982, p. 46"",,""Projectile falls in an open field"",s18,"""",Svenska Dagbladet de Stockholm (Suède),",1946-07-11
https://rr0.org/time/1/9/4/6/07/index.html,,1946-07,La Suéde forme un "comité fusées-fantômes" pour étudier le problème.,"",1946-07
https://rr0.org/time/1/9/4/6/07/index.html#1946-07-13,Oslo (Norvège),,"",,,,1946-07-13,"samedi 13 20:55 A , un objet lumineux passe au-dessus de la ville. Il vient du Nord-Est et disparaît verîd, à la vitesse d'un avion à réaction. Les témoins réfutent la possibilité d'une étoile filante. La lumière est plus grande et plus intense que celle d'une étoile habituelle, et il laisse derrière lui une traînée de fuméî L'altitude est estimée à celle d'un appareil normal, et l'objet maintient une trajectoire rectiligne durant toute l'observation. juillet 1946 à 23 h A Stavanger (Norvège), un objet lumineux jaune-rouge approche du Sud-Est. Il ressemble à un projectile, volant à haute vitesse et haute altitude. Il disparaît en direction duîuest, ayant tout le temps conservé la même altitude. Il y a 4 témoins, qui réfutent tous la possibilité d'un météore.","Aftenposten,s19,"""",""15 juillet 1946, 1"",,Stavangeren,s20,"""",juillet 1946,,Dagbladet,s21,"""",""16 juillet 1946, 8"",,Aftenposten,s22,"""",""17 juillet 1946, 4"",,Morgenposten,s23,"""",""17 juillet 1946, 8"",,Nationen,s24,"""",""17 juillet 1946, 2"",,Verdens gang,s25,"""",""17 juillet 1946, 1"",,Rapport de renseignement de la CIA,s26,"""",9 avril 1947,,Spökraketerna 1946 - Nyhetsby Råmaterialet,s27,""Liljegren"",1977,,The mystery of the ghost rockets,s28,""Gross"",1982,",1946-07-13
https://rr0.org/time/1/9/4/6/07/index.html#1946-07-14,Son (Norvège),,"",,,,1946-07-14,"dimanche 14 22:50 A , un homme voit un objet se déplacer rapidement à une hauteur d'environ 1000 m. Il peut être observé 2 mn, et change sa couleur vers le bleu-vert. juillet 1946 à 22:55 A Jeløy (Norvège), 4 témoins voient une grande ""étoile"" jaune-blanche brillante apparaître à l'horizonî. Elle peut être observée durant 1 mn, volant rapidement et à grande altitude, disparaissant au nord-nord-ouest. Ekke change sa couleur en plus bleutée.","Aftenposten,s29,"""",""15 juillet 1946, 1; 16 Jul 1946, 5"",,Borås tidning,s30,"""",,,Buskruds blad,s31,"""",""16 Juillet 1946, 2"",,Fremtiden,s32,"""",""16 Juillet 1946, 1"",,Aftenposten,s33,"""",""15 juillet 1946, 1; 16 juillet 1946, 5"",,Borås Tidning,s34,"""",,,Buskruds blad,s35,"""",""16 Juillet 1946, 2"",,Fremtiden,s36,"""",""16 Juillet 1946, 1"",,DN,s37,"""",,,Verdens gang,s38,"""",""16 Juillet 1946, 6"",,VD,s39,"""",,",1946-07-14
https://rr0.org/time/1/9/4/6/07/index.html#1946-07-17T12:50,Oslo (Norvège),,"",,,,1946-07-17T12:50,", un ingénieur rapport avoir vu un objet lumineux venant de l'est et allant vers le sud-ouest. Observé avec des jumelles, il produit une épaisse traînée grise-blanche.","Fremtiden,s40,"""",""19 juillet 1946, 8"",,Morgenbladet,s41,"""",""19 juillet 1946, 1"",,Spökraketerna 1946 - Nyhetsby Råmaterialet,s42,""Liljegren"",1977,,The mystery of the ghost rockets,s43,""Gross"",1982,",1946-07-17T12:50
https://rr0.org/time/1/9/4/6/07/index.html#1946-07-18,Son (Norvège),,"",,,,1946-07-18,"De juillet 1946 à 12 h à juillet 1946 à 12:30 A Mjøsa (Norvège), plusieurs témoins voient des objets ressemblant à des V1 arriver de l'ouest à basse altitude (environ 50 m). Les témoins entendent d'abord un sifflement fort, pas exactement celui d'un appareil aérien. Les objets volent si bas qu'ils font se balancer les arbres. Ils tombent tous dans le lac Mjøsa, à environ 2 km de la côte Ouest et environ 7 km de Minnesund. Ils ont la forme de cigares, mesure 2,5 m de long, avec des lonues ailes d'environ 1 m derrière le nez. Les parties avant et arrière brillent comme du métal, mais la section du milieu où sont les ailes est noire. Les ailes semblent battre lègerement. On ne voit ni feu ni lumière. Les objets sont proches les uns des autres, l'un devant l'autre, et leur trajectoire est comme celle d'une pierre que l'on lance. Lorsqu'ils atteignent le lac Mjøsa, l'eau éclabousse à plusieurs mètres en l'air. Aucune explosion n'est entendue. Le ciel est clair, et l'eau est calme. Parmi les témoins sont Sigvart Skaug, sa wife, son fils, sa fille et Nils & Gustav Tosterud. juillet 1946 à 23:35 A , on observe un objet lumineux avec des ailes, émettant un son et de la fumée.","Aftenposten,s44,"""",""19 juillet 1946, 1; 20 juillet 1946, 1+5+14"",,Buskeruds blad,s45,"""",""20 juillet 1946, 1"",,Drammens tidende,s46,"""",""20 juillet 1946, 1"",,Fremtiden,s47,"""",""20 Jul 1946, 1"",,GöTEBORGS-Tidningen,s48,"""",juillet 1946,,HD,s49,"""",,,SVD,s50,"""",,,MT,s51,"""",21 juillet 1946,,Aftenposten,s52,"""",""22 juillet 1946, 1"",,Arbeiderbladet,s53,"""",""22 juillet 1946, 1"",,Fremtiden,s54,"""",""22 Jul 1946, 1"",,Morgenbladet,s55,"""",""22 juillet 1946, 1"",,Flying Saucer Review,s56,"""",v 15/n 2 - Mars/avril 1969,,Official UFO,s57,"""",""octobre 1976, 61"",,The mystery of the ghost rockets,s58,""Gross"",1982,,AFU Newsletter,s59,"""",""27 - janvier/décembre 1984, 4"",",1946-07-18
