url,place,time,description,sources,id,place.name,place.org.type,place.org.dirName,place.org.events,place.org.id,place.org.places,place.org.kind,place.org.parent,place.place,place.org,place.place.id,place.place.events,place.place.locations,place.place.elevation,place.place.dirName,place.org.parent.type,place.org.parent.dirName,place.org.parent.events,place.org.parent.id,place.org.parent.places,place.org.parent.kind,place.org.parent.parent.type,place.org.parent.parent.dirName,place.org.parent.parent.events,place.org.parent.parent.id,place.org.parent.parent.places,place.org.parent.parent.kind,place.org.parent.parent.parent.type,place.org.parent.parent.parent.dirName,place.org.parent.parent.parent.events,place.org.parent.parent.parent.id,place.org.parent.parent.parent.places,place.org.parent.parent.parent.kind,place.org.parent.parent.parent.parent,place.org.parent.parent.parent,place.org.parent.parent
https://rr0.org/time/1/9/5/0/03/index.html#1950-03-01,Knoxville (Tennessee),,,"","",,,1950-03-01,"Le Figaro du 18, avec un article intitulé Pluie de ""soucoupes volantes"" ou averse de bolides ? le Le bureau régional du FBI de , reçoit un appel affolé d'un opérateur radar d'une base militaire voisine. Le technicien a repéré un engin survolant la centrale de recherche atomique d'Oak Ridge.","",1950-03-01
https://rr0.org/time/1/9/5/0/03/index.html#1950-03-03T23:05,base USAF de Selfridge (Michigan),,,"","",,,1950-03-03T23:05,"le A la , le Lieutenant st Frank Mattson observe une intense lumière d'un jaune terne descendre verticalement, puis voler horizontalement très rapidement durant 4 mn.",""""",Cas Blue Book n° 650 non expliqué,s1,"""",,,""""",1950-03-03T23:05
https://rr0.org/time/1/9/5/0/03/index.html#1950-03-08,Dayton (Ohio),,,"","",,,1950-03-08,"le , observation visuelle et au radar d'un disque volant au-dessus de la base de Wright-Patterson, quartier général de l'ATIC. Un équipage de la TWA confirme l'observation. La Garde Nationale est mise en alerte et 1 (2 ?) Mustang P-51 décolle(nt) pour tenter une interception, en vain.","",1950-03-08
https://rr0.org/time/1/9/5/0/03/index.html,,1950-03,"Le phénomène du 1er mars se répéte plusieurs fois. Instauration du projet Twinkle, chargé d'enquêter sur le phénomènes des ""boules de feu vertes"" au Nouveau-Mexique.","",1950-03
https://rr0.org/time/1/9/5/0/03/index.html,,1950-03,Dernière observation d'un boule lumineuse à Norwood (Ohio).,"",1950-03
https://rr0.org/time/1/9/5/0/03/index.html#1950-03-16,Farmington (Nouveau-Mexique),,,"","",,,1950-03-16,"le à le samedi 18 11 h, des centaines de personnes voient de nombreux phénomènes aériens non identifiés.",""""",""Huge 'Saucer' Armada Jolts Farmington"",s2,"""",""Farmington Daily Times, 1950-03-18, vol. 61, n° 194"",,""""",1950-03-16
https://rr0.org/time/1/9/5/0/03/index.html#1950-03-18T18:30,Lago Argentino (Argentine),,,"","",,,1950-03-18T18:30,"le Wilfredo H. Arevalo (fermier) voit 2 objets dont l'un se pose à terre. Il s'avance à pied à moins de 150 m de l'appareil qui paraît d'aluminium et répand une vapeur bleu verdâtre en même temps qu'une intense odeur de benzine brûlée. Au sommet une grande plate-forme tourne au-dessus d'une cabine transparente dans laquelle on peut voir 4 hommes de grande taille, habillés de vêtements à l'apparence de la cellophane et manoeuvrant divers instruments. Ils l'aperçoivent, braquent une lumière dans sa direction, tandis qu'une lueur bleue illumine l'appareil. La vapeur augmente et des flammes (alternativement rougeâtres et verdâtres) jaillissent de la base pendant que l'objet s'élève en émettant un faible bourdonnement. Les 2 appareils prennent ensemble la direction du Chili en laissant derrière eux une traînée bleuâtre.",""""",Humanoids 32,s3,""""""Bowen, Charles"""""",,,""""",1950-03-18T18:30
https://rr0.org/time/1/9/5/0/03/index.html#1950-03-20T21:26,Stuttgart (Arkansas),,,"","",,,1950-03-20T21:26,"le , le capitaine Jack Adams et le 1er officier G. W. Anderson Junior, tous 2 de la Chicago & Southern Airlines, observent durant un disque de 100 pieds avec 9 à 12 ouvertures le long de la partie inférieure émettant une douce lumière pourpre, ainsi qu'une lumière à son sommet clignotant 3 fois en , en train de voler à pas moins de 1000 miles/h.",""""",Cas Blue Book n° 671 non expliqué,s4,"""",,,""""",1950-03-20T21:26
https://rr0.org/time/1/9/5/0/03/index.html#1950-03-22,,1950-03-22,"Le Canard Enchaîné n° 1535 du 22, titrant sur La vérité sur les soucoupes volantes le Guy Hottel (agent du FBI en poste à Washington), envoie à sa hiérarchie un mémorandum dans lequel il dit avoir bavardé avec un enquêteur de l'armée de l'air. Cet informateur lui dit que les forces aériennes auraient récupéré 3 soucoupes volantes au Nouveau-Mexique, chacune étant occupée par 3 corps faisant à peine 1 m de haut, habillés de combinaisons noires comme celles des pilotes d'avions supersoniques (Information apparemment issue des auteurs du )canular de Aztec.",""""",""Information concerning Flying Saucers"",s5,""""""Hottel, Guy"""""",FBI,1950-03-22,""""",1950-03-22
https://rr0.org/time/1/9/5/0/03/index.html#1950-03-27T10:30,Motobu (Okinawa),,,"","",,,1950-03-27T10:30,"le , l'opérateur de l'USAF Cpl. Bolfango repère durant 2 mn sur son radar un objet stationnaire puis se déplaçant à 500 miles/h. Une observation visuelle a également lieu.",""""",Cas Blue Book n° 678 non expliqué,s6,"""",,,""""",1950-03-27T10:30
