type,events,url,place,time,description,sources,id,place.name,place.org,place.place.id,place.place.events,place.place.locations,place.place.elevation,place.place.dirName,place.org.type,place.org.dirName,place.org.events,place.org.id,place.org.places,place.org.kind,place.org.parent.type,place.org.parent.dirName,place.org.parent.events,place.org.parent.id,place.org.parent.places,place.org.parent.kind,place.org.parent.parent.type,place.org.parent.parent.dirName,place.org.parent.parent.events,place.org.parent.parent.id,place.org.parent.parent.places,place.org.parent.parent.kind,place.org.parent.parent.parent.type,place.org.parent.parent.parent.dirName,place.org.parent.parent.parent.events,place.org.parent.parent.parent.id,place.org.parent.parent.parent.places,place.org.parent.parent.parent.kind,place.org.parent.parent.parent.parent,place.org.parent,place.place,place.org.parent.parent,place.org.parent.parent.parent
case,"",https://rr0.org/time/1/9/1/7/index.html#1917-02,Wellston (Ohio),,,"","",,,1917-02,"en Des résidents de se demandent si l'appareil aérien qui a été observé plusieurs fois volant au-dessus de leur ville, de jour comme de nuit, a une signification particulière par rapport à la toute dernière note de paix de l'Allemagne.",""""",""Strange Aircraft Seen"",s1,"""",Daily Bulletin de Van Wert (Ohio),1917-02-02,""""",1917-02
case,"",https://rr0.org/time/1/9/1/7/index.html#1917-03,,1917-03,"en Terre Haute rapporte un vaisseau aérien mystérieux, se déplaçant silencieusement au-dessus de la ville de nuit.",""""",""airship,s2,""""""Extrait de """"""""Pickings"""""""", Daily Tribune de Kokomo (Indiana), 1917-03-23 < Clark, J."""""",""Indiana, 1917"""", Magonia Exchange"",2007-08-20,""""",1917-03
case,"",https://rr0.org/time/1/9/1/7/index.html#1917-04,Portsmouth (New Hampshire),,,"","",,,1917-04,"en le vendredi 13 03 h A , une sentinelle tire par 2 fois sur un aéroplane étrange. le lundi 16 Nouvelle observation de l'aéroplane mystérieux. le jeudi 19 Les autorités navales renouvellé leurs les recherches d'un mystérieux aéroplane dont la rôde de nuit au-dessus du New Hampshire a été récemment rapportée par des citoyens et des soldats, au regard de signalements d'un autre vol au-dessus de Portsmouth la nuit.",""""",""Sentry Fires On Strange Aeroplane"",s3,"""",News de New Castle (Pennsylvanie),-13,"""","""",""Strange Aeroplane Sighted Last Night"",s4,"""",Evening Chronicle de Marshall (Michigan),-17,"""","""",""Strange Aeroplane Over Navy Yard At Portsmouth"",s5,"""",Daily News de Des Moines (Iowa),-17,"""","""",""Portsmouth,s6,"""",""N. H., Stirred by Strange Aeroplane"""", State Journal de Madison (Wisconsin), vendredi 20 avril 1917"",,""""",1917-04
case,"",https://rr0.org/time/1/9/1/7/index.html#1917-05,,1917-05,"en le dimanche 13 12 h A Fatima (Portugal), 3 jeunes enfants de paysans portugais, Lucia dos Santos (10 ans) et ses 2 cousins Francisco (9 ans) et Giacinta (7 ans) Marto, frère et soeur, font paître leur troupeau de brebis après avoir assisté à la messe. Ils jouent à construire un mur autour d'un buisson quand leur attention est attirée par un phénomène lumineux, comme un globe brillant dans les airs. Ils redescendent alors vers leur ferme, et s'approchent d'une vaste dépression herbeuse appelée Cova de Iria (littéralement : la grotte de Sainte Irène, un ancien lieu sacré) pour voir ce qui se passe. Une lumière les englobe alors et les aveugle presque, mais leur permet de voir en son centre une petite femme en robe blanche. Elle leur parle en les rassurant et leur demande de revenir tous les mois au même endroit et à la même heure, pendant 6 mois.","",1917-05
case,"",https://rr0.org/time/1/9/1/7/index.html#1917-06,,1917-06,"en le mercredi 13 12 h Une cinquantaine de personnes sont au rendez-vous à Fatima. Elles voient les petits bergers s'agenouiller soudain et devenir comme transfigurés. L'enfant la plus âgée, Lucia, 10 ans, parle à une entité invisible dont on n'entend pas les réponses. L'un des spectateurs déclare pourtant avoir perçu une voix très faible ou le bourdonnement d'une abeille. A la fin de ce dialogue, tous les témoins entendent une explosion et voient un petit nuage qui s'éleve au voisinage d'un arbre.","",1917-06
case,"",https://rr0.org/time/1/9/1/7/index.html#1917-07,,1917-07,"en le dimanche 8 tôt le matin Depuis l'est de Rochester, des résidents voient un drapeau américain dans le ciel, qui disparaît au lever du soleil. le vendredi 13 12 h A Fatima, le nombre des témoins est monté à 4500. On observe un bourdonnement ou un ronflement, une diminution de la luminosité du Soleil et de sa chaleur, un petit nuage blanchâtre autour de l'arbre des apparitions et un bruit puissant au départ de la Dame. Les enfants sont terrifiés par une vision de l'enfer"" et reçoivent une prophétie spécifique annonçant des ""apparitions de lumières inconnues dans le ciel : La guerre va prendre fin, mais si les peuples ne cessent pas d'offenser Dieu, il y aura une autre guerre plus terrible durant le règne de Pie XI (il mourut en 1939). Quand vous verrez la nuit illuminée par une lumière inconnue, sachez que c'est le grand signe que Dieu vous donne qu'il va punir le monde pour ses crimes par le moyen de la guerre, de la famine et de la persécution de l'Eglise et du Saint-Père. Pour empêcher cela, je viendrai demander la consécration de la Russie... Si mes requêtes sont écoutées, la Russie sera convertie et il y aura la paix. Sinon, elle répandra ses erreurs sur le monde.",""""",""Saw Flag In Sky"",s7,"""",Herald de Syracuse (New York),1917-07-10,""""",1917-07
case,"",https://rr0.org/time/1/9/1/7/index.html#1917-08,,1917-08,en,"",1917-08
case,"",https://rr0.org/time/1/9/1/7/index.html#1917-08-13T12:00,,1917-08-13T12:00,"le Les ""cheveux d'ange"" récupérés à Fatima 18000 personnes sont sur les lieux de l'apparition de Fatima, mais les enfants ne sont pas là. Ils ont été enlevés et jetés en prison par un notable ayant décidé de mettre fin à ces sottises. En leur absence, on entend un coup de tonnerre suivi d'un éclair brillant. Un nuage blanchâtre se forme autour de l'arbre. Il plane quelques minutes, s'élève puis se dissipe. Les nuages du ciel deviennent cramoisis puis passent au rose, au jaune et au bleu. Les témoins parleront de d'une lumière colorée, comme un arc-en-ciel au sol, des nuages autour du Soleil qui reflétaient diverses couleurs sur les gens. Ils verront des fleurs qui tombent (le fameux phénomène des ""cheveux d'ange""). Un homme, Manuel Pedro Marto, déclarera sous serment, au cours de l'enquête canonique qui suivit, avoir vu un globe lumineux tournant sur lui-même dans les nuages.","",1917-08-13T12:00
case,"",https://rr0.org/time/1/9/1/7/index.html#1917-08-19T16:00,,1917-08-19T16:00,"le Les enfants témoins des apparitions de Fatima, relâchés, gardent leurs moutons près d'Aljustrel quand ils observent un refroidissement soudain de la température. Le Soleil devient jaunâtre et la campagne se remplit à nouveau des couleurs de l'arc-en-ciel, ce que les adultes des environs constateront également (comme l'établira l'enquête plus tard). Les enfants voient l'éclair et une lueur brillante qui se fixe sur un arbre près d'eux. Au centre se dresse l'entité drappée de blanc et d'or. Les témoins tombent à genoux et leur âme est transportée d'ivresse. Un dialogue s'ensuit, au cours duquel l'apparition les exhorte à faire des sacrifices pour les pêcheurs. 10 mn plus tard, la Dame de lumière part lentement vers l'est dans un bruit de rugissement de moteur.","",1917-08-19T16:00
case,"",https://rr0.org/time/1/9/1/7/index.html#1917-09,,1917-09,"en le jeudi 13 12 h A Fatima, la foule est de 30000 personnes, y compris 2 prêtres parfaitement sceptiques venus spécialement pour établir la fausseté des prétendus ""miracles"". Le site des apparitions est un vaste amphithéâtre où la plus grande partie de la foule s'est installée pour être proche de l'arbre des apparitions. Cependant, les deux prêtres ont choisi un emplacement en un lieu plus élevé d'où ils peuvent tout voir. Le Soleil devient alors moins intense bien qu'il n'y ait pas de nuages dans le ciel. Des milliers de personnes : La voilà... regardez ! Tous voient un globe de lumière descendant lentement la vallée, d'Est en Ouest, en direction des enfants. Il vient se poser sur l'arbre. Un nuage blanc se forme et de brillants pétales blancs se mettent à tomber du ciel vide : Comme les gens fixent ce spectacle étrange, ils remarquent bientôt que, contrairement aux lois de la perspective, ces globules luisants qui tombent deviennent de plus en plus petits quand ils s'approchent d'eux. Et quand ils tendent leurs mains et leurs chapeaux pour les saisir, ils s'aperçoivent que, d'une manière ou d'une autre, ils se sont volatilisés. Les enfants voient à nouveau l'entité au centre du globe et le dialogue reprend entre la Dame et Lucia. La promesse d'un miracle pour le 13 octobre est renouvelée. Puis le globe lumineux s'élève et disparaît dans le Soleil. Quand on demanda à l'un des prêtres de quelle nature lui paraissant le globe, celui-ci, très impressionné, dit qu'il pouvait s'agir d'un véhicule céleste qui transportait la Mère de Dieu de son trône jusqu'au désert ici-bas.","",1917-09
case,"",https://rr0.org/time/1/9/1/7/index.html#1917-10,Youngstown (Pennsylvanie),,,"","",,,1917-10,"en Le cargo Zebrine est découvert complètement désert au large de Cherbourg, entre Falmouth et Saint-Brieuc. La table est mise et du linge sèche sur le pont. Le journal de bord est tenu régulièrement. Comme cette disparition se situe en pleine guerre mondiale, on émet l'hypothèse d'une attaque de sous-marin. Le submersible se serait enfui dès l'approche d'un navire, craignant d'être supris après avoir arraisonné le cargo. Il n'y a cependant aucun désordre, et le cargo n'a pas été envoyé par le fond. le samedi 13 12 h A Fatima, devant une foule de 70000 personnes malgré une forte pluie, la vision est précédée d'un éclair et d'une odeur douce et suave. Les enfants entrent en communication avec la Dame. Les témoins observent le grand changement intervenant sur les visages des 3 enfants, transfigurés par la vision. Le miracle annoncé eut lieu au départ de la Dame de la Cova da Iria. La pluie qui n'avait cessé de tomber sur la foule s'arrête soudain, et les lourds nuages s'écartent. Le Soleil apparaît comme un disque d'argent brillant, un disque fantastique qui tourne rapidement sur son axe et lance des faisceaux de lumières colorées dans toutes les directions. Des rayons de lumière rouge fusèrent du bord du Soleil et colorèrent les nuages, la terre, les arbres, les gens ; puis des rayons violets, bleus, jaunes et d'autres couleurs se succèdèrent. Ces couleurs ont été décrites par un sceptique objectif comme des secteurs monochromatiques qui tournoyaient sans arrêt. Les rapports parlent d'un disque plat plutôt que d'un globe. Après un certain temps, il arrêta sa rotation et plongea vers le bas en zigzag — comme une feuille morte — vers la terre et les spectateurs horrifiés. La plupart des observateurs croient alors que leur dernière heure est arrivée. Nombre d'entre eux, dont des détracteurs, s'agenouillent dans la boue et se mettent à se confesser publiquement. Finalement, le disque inverse son mouvement et disparaît vers le Soleil, le vrai, à nouveau fixe et ébouissant dans le ciel. La foule boulversée se rend soudain compte que ses vêtements sont parfaitement secs. A , John Boback (17 ans) marche le long de la voie ferrée entre cette ville et Mt Braddock, quand il voit, posé dans un champ, 30 m sur sa gauche, 1 objet en forme de soucoupe, avec une plate-forme et des rangées de lumières. Il a peur. Il regarde l'objet pendant 1 ou 2 mn jusqu'à ce qu'il parte avec un son très aigu, s'élevant graduellement, avec lenteur comme un avion. Sa taille est celle d'une voiture moyenne. Le haut de l'objet est un dôme avec des fenêtres allongées par lesquelles on pouvait voir des silhouettes. le samedi 20 01 h A Wilton (Maine), un fermier voit une lumière survoler son étable puis disparaître au loin.",""""",""De formidables enigmes sur la mer"",s8,""""""Gaston, P."""""",""chap. 1 de Disparitions Mystérieuses, 1973, p. 28"",,"""","""",Hartle 157,s9,"""",,,"""","""",""Sparks From Maine Wires"",s10,"""",Daily Kennebec Journal de Augusta (Maine),1917-10-22,""""",1917-10
